,index,name,cost_text,Bed,Bath,Park,property_type,desc_head,LocID
1275,https://www.domain.com.au/4-somerset-road-glen-iris-vic-3146-16059938,4 Somerset Road Glen Iris VIC 3146,740.0,4,2,4,House,love period home fabul locat,207011150
1276,https://www.domain.com.au/29-shetland-drive-wantirna-vic-3152-16076360,29 Shetland Drive Wantirna VIC 3152,740.0,4,2,2,House,remodel fabul spaciou light fill four room three bedroom bungalow home except,211011259
1277,https://www.domain.com.au/48-parkers-road-parkdale-vic-3195-16011768,48 Parkers Road Parkdale VIC 3195,740.0,3,2,2,House,freshli paint new carpet,208031193
1278,https://www.domain.com.au/1b-castles-road-bentleigh-vic-3204-16064447,1B Castles Road Bentleigh VIC 3204,740.0,4,2,2,House,stylish sophist open pm,208021174
1279,https://www.domain.com.au/2-preston-street-bentleigh-east-vic-3165-16072255,2 Preston Street Bentleigh East VIC 3165,735.0,3,2,1,Townhouse,qualiti two storey townhous secondari colleg zone,208021426
1280,https://www.domain.com.au/215-253-normanby-road-south-melbourne-vic-3205-16034152,215/253 Normanby Road South Melbourne VIC 3205,735.0,1,1,0,Apartment / Unit / Flat,bedroom bathroom access amen,206051511
1281,https://www.domain.com.au/201-83-queensbridge-street-southbank-vic-3006-16075897,201/83 Queensbridge Street Southbank VIC 3006,735.0,2,2,0,Apartment / Unit / Flat,three bedroom apart freshli paint brand new carpet,206041508
1282,https://www.domain.com.au/540-canning-street-carlton-north-vic-3054-16018530,540 Canning Street Carlton North VIC 3054,735.0,3,2,0,House,great home prime locat near school park shop,206071140
1283,https://www.domain.com.au/667-glenhuntly-road-caulfield-vic-3162-11598047,667 Glenhuntly Road Caulfield VIC 3162,730.7692307692307,3,2,2,House,glamour,208021178
1284,https://www.domain.com.au/house-139-prospect-hill-road-canterbury-vic-3126-16065600,House 139 Prospect Hill Road Canterbury VIC 3126,730.0,3,2,2,House,larg bright garden mainten includ rent,207011155
1285,https://www.domain.com.au/265-westgarth-street-northcote-vic-3070-15958239,265 Westgarth Street Northcote VIC 3070,730.0,4,1,1,House,great home fantast locat,206021499
1286,https://www.domain.com.au/6-mark-street-fitzroy-north-vic-3068-15806911,6 Mark Street Fitzroy North VIC 3068,730.0,2,1,1,Terrace,sun fill two bedroom terrac hous,206071143
1287,https://www.domain.com.au/5-3-bembridge-avenue-frankston-south-vic-3199-16028169,5/3 Bembridge Avenue Frankston South VIC 3199,730.0,3,2,2,Townhouse,like new great locat,214011373
1288,https://www.domain.com.au/19-adam-crescent-montmorency-vic-3094-16071626,19 Adam Crescent Montmorency VIC 3094,730.0,4,1,2,House,low mainten execut live,209011202
1289,https://www.domain.com.au/163-keele-street-collingwood-vic-3066-16058239,163 Keele Street Collingwood VIC 3066,730.0,3,1,1,House,three bedroom doubl stori home,206071141
1290,https://www.domain.com.au/30-ovens-street-yarraville-vic-3013-16052707,30 Ovens Street Yarraville VIC 3013,730.0,5,2,2,House,perfectli locat bedroom home,213031352
1291,https://www.domain.com.au/11-rotherwood-drive-malvern-east-vic-3145-15971011,11 Rotherwood Drive Malvern East VIC 3145,730.0,4,2,1,House,spaciou home near train station,208041195
1292,https://www.domain.com.au/2402-155-franklin-street-melbourne-vic-3000-15366391,2402/155 Franklin Street Melbourne VIC 3000,730.0,2,2,0,Apartment / Unit / Flat,huge loung room apart locat great view market,206041504
1293,https://www.domain.com.au/5902b-651-669-lonsdale-street-melbourne-vic-3000-16080362,5902b/651-669 Lonsdale Street Melbourne VIC 3000,730.0,2,2,1,Apartment / Unit / Flat,stun two bed two bath west side place,206041505
1294,https://www.domain.com.au/33-banole-avenue-prahran-vic-3181-15983186,33 Banole Avenue Prahran VIC 3181,730.0,3,1,2,House,top locat,206061136
1295,https://www.domain.com.au/388-graham-street-port-melbourne-vic-3207-16018244,388 Graham Street Port Melbourne VIC 3207,730.0,2,2,2,House,light fill town resid,206051130
1296,https://www.domain.com.au/1-1594-dandenong-road-huntingdale-vic-3166-16061996,1/1594 Dandenong Road Huntingdale VIC 3166,730.0,4,3,2,Townhouse,almost brand new bedroom townhous,212051326
1297,https://www.domain.com.au/24-cummins-road-brighton-east-vic-3187-16017353,24 Cummins Road Brighton East VIC 3187,730.0,3,2,2,House,close best school,208011170
1298,https://www.domain.com.au/1001-101-tram-road-doncaster-vic-3108-15961383,1001/101 Tram Road Doncaster VIC 3108,730.0,2,1,1,Apartment / Unit / Flat,penthous hilltop luxuri fit fine view,207021157
1299,https://www.domain.com.au/49b-albert-street-mount-waverley-vic-3149-16075630,49B Albert Street Mount Waverley VIC 3149,730.0,4,3,6,House,clean modern live,212051324
1300,https://www.domain.com.au/12-bedford-street-north-melbourne-vic-3051-15966231,12 Bedford Street North Melbourne VIC 3051,730.0,3,2,1,House,locat citi fring,206041506
1301,https://www.domain.com.au/108-marlborough-street-bentleigh-east-vic-3165-16032380,108 Marlborough Street Bentleigh East VIC 3165,730.0,4,2,2,House,gorgeou famili home zone open,208021426
1302,https://www.domain.com.au/47-kennedy-street-bentleigh-east-vic-3165-16072944,47 Kennedy Street Bentleigh East VIC 3165,730.0,4,2,3,House,spaciou famili home doubl lock garag extra room perfect home offic,208021426
1303,https://www.domain.com.au/9-fallon-street-brunswick-vic-3056-16067460,9 Fallon Street Brunswick VIC 3056,730.0,3,1,0,House,perfect posit privat garden dual park new dishwash,206011496
1304,https://www.domain.com.au/61-ashworth-street-albert-park-vic-3206-15953878,61 Ashworth Street Albert Park VIC 3206,730.0,2,1,0,House,summer beach,206051128
1305,https://www.domain.com.au/4-161-clarke-street-northcote-vic-3070-16066502,4/161 Clarke Street Northcote VIC 3070,730.0,3,2,2,Townhouse,impress,206021500
1306,https://www.domain.com.au/106-keppel-street-carlton-vic-3053-16056010,106 Keppel Street Carlton VIC 3053,730.0,5,3,1,House,prestig live,206041117
1307,https://www.domain.com.au/3-11-hayes-street-northcote-vic-3070-15978944,3/11 Hayes Street Northcote VIC 3070,730.0,3,2,2,Townhouse,second none design destin,206021499
1308,https://www.domain.com.au/40-madeline-street-glen-iris-vic-3146-15971227,40 Madeline Street Glen Iris VIC 3146,730.0,4,1,2,House,famili focu perfectli posit,207011150
1309,https://www.domain.com.au/3705-462-elizabeth-street-melbourne-vic-3000-13900308,3705/462 Elizabeth Street Melbourne VIC 3000,725.0,2,2,0,Apartment / Unit / Flat,walk distanc everywher fulli furnish,206041504
1310,https://www.domain.com.au/g03-1457-high-street-glen-iris-vic-3146-16074275,G03/1457 High Street Glen Iris VIC 3146,725.0,4,2,0,Apartment / Unit / Flat,resid,208041194
1311,https://www.domain.com.au/5-8-devorgilla-ave-toorak-vic-3142-16069736,5/8 Devorgilla Ave Toorak VIC 3142,725.0,3,2,4,Apartment / Unit / Flat,townhous live best,206061138
1312,https://www.domain.com.au/16-ventnor-street-balwyn-north-vic-3104-15896494,16 Ventnor Street Balwyn North VIC 3104,725.0,4,2,2,House,impress home high zone,207011148
1313,https://www.domain.com.au/5-8-devorgilla-ave-toorak-vic-3142-16069740,5/8 Devorgilla Ave Toorak VIC 3142,725.0,2,2,1,Apartment / Unit / Flat,townhous live best,206061138
1314,https://www.domain.com.au/23-hamer-street-moorabbin-vic-3189-16080433,23 Hamer Street Moorabbin VIC 3189,725.0,4,2,0,House,superb famili home,208031191
1315,https://www.domain.com.au/3-77-edinburgh-street-richmond-vic-3121-15192143,3/77 Edinburgh Street Richmond VIC 3121,725.0,3,1,0,Townhouse,ideal locat,206071517
1316,https://www.domain.com.au/47-diamond-street-niddrie-vic-3042-15903578,47 Diamond Street Niddrie VIC 3042,725.0,4,2,2,House,sac beauti,210011230
1317,https://www.domain.com.au/165-brunswick-road-brunswick-vic-3056-15962457,165 Brunswick Road Brunswick VIC 3056,725.0,3,1,0,House,central locat,206011496
1318,https://www.domain.com.au/107-lyons-street-port-melbourne-vic-3207-16069564,107 Lyons Street Port Melbourne VIC 3207,725.0,4,3,3,Townhouse,ultim one bedroom townhous,206051130
1319,https://www.domain.com.au/73a-brougham-street-kew-vic-3101-13984078,73A Brougham Street Kew VIC 3101,725.0,1,1,1,House,well present bedroom home street park central locat,207011522
1320,https://www.domain.com.au/3-162-power-street-hawthorn-vic-3122-16038778,3/162 Power Street Hawthorn VIC 3122,725.0,4,1,2,Townhouse,uniqu mid centuri charm,207011520
1321,https://www.domain.com.au/80c-first-ave-altona-north-vic-3025-16056452,80c First Ave Altona North VIC 3025,725.0,2,1,2,Townhouse,brand new sophist perfectli posit,213021343
1322,https://www.domain.com.au/1-239-mont-albert-road-surrey-hills-vic-3127-16067507,1/239 Mont Albert Road Surrey Hills VIC 3127,725.0,3,2,4,Townhouse,extra larg three bedroom townhous,207011155
1323,https://www.domain.com.au/78-madden-grove-richmond-vic-3121-15884336,78 Madden Grove Richmond VIC 3121,725.0,3,2,0,House,heart,206071517
1324,https://www.domain.com.au/99-charles-street-abbotsford-vic-3067-15415566,99 Charles Street Abbotsford VIC 3067,725.0,2,1,1,Townhouse,extrem well present terrac home,206071139
1325,https://www.domain.com.au/27-tanner-street-richmond-vic-3121-16005160,27 Tanner Street Richmond VIC 3121,725.0,3,1,0,House,newli renov two bedroom plu studi home heart,206071517
1326,https://www.domain.com.au/38-vaughan-cres-kew-vic-3101-16035748,38 Vaughan Cres Kew VIC 3101,725.0,3,2,4,House,bedroom singl level home offer lifestyl bend,207011522
1327,https://www.domain.com.au/1-239-mont-albert-road-surrey-hills-vic-3127-15999916,1/239 Mont Albert Road Surrey Hills VIC 3127,725.0,3,1,2,Townhouse,extra larg three bedroom townhous,207011155
1328,https://www.domain.com.au/32-659-victoria-street-abbotsford-vic-3067-16035311,32/659 Victoria Street Abbotsford VIC 3067,725.0,3,2,1,Apartment / Unit / Flat,overs apart boutiqu complex river view,206071139
1329,https://www.domain.com.au/107-raleigh-road-maribyrnong-vic-3032-16036855,107 Raleigh Road Maribyrnong VIC 3032,725.0,3,2,2,House,big qualiti famili home,213031349
1330,https://www.domain.com.au/60-edsall-street-malvern-vic-3144-16024303,60 Edsall Street Malvern VIC 3144,725.0,4,1,2,House,singl front three bedroom home backyard,208041194
1331,https://www.domain.com.au/38-vaughan-cres-kew-vic-3101-16067471,38 Vaughan Cres Kew VIC 3101,725.0,3,1,1,House,bedroom singl level home offer lifestyl bend,207011522
1332,https://www.domain.com.au/4-342-344-burnley-street-richmond-vic-3121-16018239,4/342-344 Burnley Street Richmond VIC 3121,725.0,2,1,1,Townhouse,impress bedroom apart unbeat live space view,206071517
1333,https://www.domain.com.au/27-erica-st-windsor-vic-3181-16067798,27 Erica St Windsor VIC 3181,725.0,2,1,2,Townhouse,stylish home perfect locat,206061136
1334,https://www.domain.com.au/34-george-street-fitzroy-vic-3065-15955429,34 George Street Fitzroy VIC 3065,725.0,3,2,1,House,rare opportun leas locat,206071142
1335,https://www.domain.com.au/112-gillies-street-fairfield-vic-3078-16039489,112 Gillies Street Fairfield VIC 3078,725.0,3,1,1,House,magnific locat style,206021110
1336,https://www.domain.com.au/20-yarra-street-abbotsford-vic-3067-16009969,20 Yarra Street Abbotsford VIC 3067,725.0,2,2,2,House,bedroom home unbeat leafi,206071139
1337,https://www.domain.com.au/10-1455-main-road-eltham-vic-3095-16044315,10/1455 Main Road Eltham VIC 3095,725.0,4,2,2,Townhouse,stun spaciou home tuck away,209031209
1338,https://www.domain.com.au/north-melbourne-vic-3051-15922594,North Melbourne VIC 3051,725.0,2,1,0,Apartment / Unit / Flat,prime locat royal park tower,206041506
1339,https://www.domain.com.au/1-10-12-anzac-street-carnegie-vic-3163-13976660,1/10-12 Anzac Street Carnegie VIC 3163,720.0,4,2,2,Townhouse,famili resid townhous centr,208021176
1340,https://www.domain.com.au/20-hamilton-street-brunswick-west-vic-3055-16052704,20 Hamilton Street Brunswick West VIC 3055,720.0,3,3,2,House,charm finest,206011107
1341,https://www.domain.com.au/18-enright-street-highett-vic-3190-16072306,18 Enright Street Highett VIC 3190,720.0,4,2,4,Townhouse,prime lifestyl locat,208031188
1342,https://www.domain.com.au/1-107-brandon-park-drive-wheelers-hill-vic-3150-15983871,1/107 Brandon Park Drive Wheelers Hill VIC 3150,720.0,4,2,2,Townhouse,modern live easi care appeal secondari school zone,212051327
1343,https://www.domain.com.au/94-helen-street-northcote-vic-3070-16059106,94 Helen Street Northcote VIC 3070,720.0,3,1,1,House,centr attent,206021500
1344,https://www.domain.com.au/92-westbourne-road-kensington-vic-3031-16024500,92 Westbourne Road Kensington VIC 3031,720.0,3,1,1,House,four bedroom home bank,206041121
1345,https://www.domain.com.au/1-29-burton-street-chadstone-vic-3148-16072615,1/29 Burton Street Chadstone VIC 3148,720.0,6,3,2,Townhouse,townhous live ideal locat,212051319
1346,https://www.domain.com.au/57-emerald-hill-south-melbourne-vic-3205-16042004,57 Emerald Hill South Melbourne VIC 3205,720.0,3,1,1,Apartment / Unit / Flat,emerald hill place renov properti must see,206051512
1347,https://www.domain.com.au/43a-riverside-avenue-avondale-heights-vic-3034-13721665,43A Riverside Avenue Avondale Heights VIC 3034,720.0,3,3,2,Townhouse,luxuri live height,210011533
1348,https://www.domain.com.au/109-union-st-northcote-vic-3070-15998294,109 Union St Northcote VIC 3070,720.0,3,2,2,Townhouse,fantast townhous great locat close shop transport,206021499
1349,https://www.domain.com.au/18-viewpoint-road-balwyn-north-vic-3104-16077031,18 Viewpoint Road Balwyn North VIC 3104,720.0,2,1,1,House,high set allur high zone,207011148
1350,https://www.domain.com.au/37-kireep-road-balwyn-vic-3103-16071098,37 Kireep Road Balwyn VIC 3103,720.0,3,1,2,House,posit perfect posit,207011147
1351,https://www.domain.com.au/1-289-mckinnon-road-mckinnon-vic-3204-16039348,1/289 Mckinnon Road McKinnon VIC 3204,720.0,4,2,3,Villa,modern famili live zone,208021174
1352,https://www.domain.com.au/5402-81-abeckett-street-melbourne-vic-3000-16078775,5402/81 Abeckett Street Melbourne VIC 3000,720.0,2,1,1,Apartment / Unit / Flat,bedroom bath car park furnish apart close central,206041504
1353,https://www.domain.com.au/23-oravel-street-balwyn-north-vic-3104-16042184,23 Oravel Street Balwyn North VIC 3104,720.0,4,2,2,House,superbl posit spaciou home,207011148
1354,https://www.domain.com.au/46-council-street-doncaster-vic-3108-15976023,46 Council Street Doncaster VIC 3108,720.0,3,2,2,Townhouse,stun townhous great locat,207021157
1355,https://www.domain.com.au/12-millard-street-bentleigh-east-vic-3165-16076489,12 Millard Street Bentleigh East VIC 3165,720.0,3,1,2,House,heart famili precinct,208021427
1356,https://www.domain.com.au/3601-8-sutherland-street-melbourne-vic-3000-16063063,3601/8 Sutherland Street Melbourne VIC 3000,720.0,3,2,2,Apartment / Unit / Flat,furnish three bedroom two bathroom apart,206041504
1357,https://www.domain.com.au/2-123-coppin-street-richmond-vic-3121-16071836,2/123 Coppin Street Richmond VIC 3121,720.0,3,2,2,Apartment / Unit / Flat,locat realli matter,206071517
1358,https://www.domain.com.au/104-kellett-street-northcote-vic-3070-15970913,104 Kellett Street Northcote VIC 3070,720.0,4,1,2,House,period charm yard,206021499
1359,https://www.domain.com.au/1-231-dorking-road-box-hill-north-vic-3129-16012021,1/231 Dorking Road Box Hill North VIC 3129,720.0,4,3,2,Townhouse,picturesqu home prize pocket box hill north,207031164
1360,https://www.domain.com.au/36-bradleys-lane-north-warrandyte-vic-3113-16038589,36 Bradleys Lane North Warrandyte VIC 3113,720.0,4,3,3,House,lane,209031214
1361,https://www.domain.com.au/22-stewart-st-hawthorn-east-vic-3123-15430314,22 Stewart St Hawthorn East VIC 3123,720.0,4,2,2,House,renov freestand simpli sublim,207011152
1362,https://www.domain.com.au/1-6-freeman-street-fitzroy-north-vic-3068-16026473,1/6 Freeman Street Fitzroy North VIC 3068,720.0,3,1,0,Townhouse,peac life north,206071143
1363,https://www.domain.com.au/20-eastbourne-street-windsor-vic-3181-15863178,20 Eastbourne Street Windsor VIC 3181,720.0,2,1,0,House,walk distanc chapel street,206061136
1364,https://www.domain.com.au/2-kingswood-rise-box-hill-south-vic-3128-15938028,2 Kingswood Rise Box Hill South VIC 3128,720.0,4,1,2,House,high hill,207031163
1365,https://www.domain.com.au/100-clarendon-street-coburg-vic-3058-16073408,100 Clarendon Street Coburg VIC 3058,720.0,3,2,2,House,sweet sanctuari local love,206011498
1366,https://www.domain.com.au/12-bayview-street-prahran-vic-3181-15822416,12 Bayview Street Prahran VIC 3181,720.0,3,1,2,House,beauti charact heart,206061136
1367,https://www.domain.com.au/49-pascall-street-mount-waverley-vic-3149-15107082,49 Pascall Street Mount Waverley VIC 3149,720.0,5,3,2,Townhouse,qualiti built luxuri famili home,212051323
1368,https://www.domain.com.au/2004-28-bouverie-street-carlton-vic-3053-16052892,2004/28 Bouverie Street Carlton VIC 3053,720.0,2,2,0,Apartment / Unit / Flat,prime locat,206041117
1369,https://www.domain.com.au/206-462-464-dandenong-rd-caulfield-north-vic-3161-16017368,206/462-464 Dandenong Rd Caulfield North VIC 3161,720.0,3,2,2,Townhouse,brand new luxuri apart,208021177
1370,https://www.domain.com.au/3-18-standard-avenue-box-hill-vic-3128-16067489,3/18 Standard Avenue Box Hill VIC 3128,720.0,4,3,1,Townhouse,locat low mainten,207031163
1371,https://www.domain.com.au/35-69-wellington-street-st-kilda-vic-3182-16032182,35/69 Wellington Street St Kilda VIC 3182,720.0,4,2,0,Apartment / Unit / Flat,modern conveni spectacular view,206051513
1372,https://www.domain.com.au/5-forrest-street-yarraville-vic-3013-16058832,5 Forrest Street Yarraville VIC 3013,720.0,2,1,0,House,timeless treasur,213031352
1373,https://www.domain.com.au/49-chandler-street-williamstown-vic-3016-16070384,49 Chandler Street Williamstown VIC 3016,720.0,3,2,3,House,bungalow famili,213021346
1374,https://www.domain.com.au/1-13-northcliffe-road-edithvale-vic-3196-16040518,1/13 Northcliffe Road Edithvale VIC 3196,720.0,3,3,2,Townhouse,moment beach,208031189
1375,https://www.domain.com.au/36-bath-road-glen-iris-vic-3146-16013462,36 Bath Road Glen Iris VIC 3146,720.0,5,3,2,House,fabul famili home leafi glen iri,207011150
1376,https://www.domain.com.au/4-82-trenerry-crescent-abbotsford-vic-3067-16057111,4/82 Trenerry Crescent Abbotsford VIC 3067,720.0,2,2,2,Townhouse,rare find,206071139
1377,https://www.domain.com.au/334-highett-street-richmond-vic-3121-14759704,334 Highett Street Richmond VIC 3121,720.0,2,1,1,House,stun home prime locat,206071518
1378,https://www.domain.com.au/609-668-swanston-street-carlton-vic-3053-16018872,609/668 Swanston Street Carlton VIC 3053,720.0,2,2,2,Apartment / Unit / Flat,spaciou renov apart,206041117
1379,https://www.domain.com.au/1-27-george-street-ashwood-vic-3147-16015155,1/27 George Street Ashwood VIC 3147,720.0,4,3,1,House,luxuri famili home,212051319
1380,https://www.domain.com.au/15-marriott-drive-keysborough-vic-3173-16019001,15 Marriott Drive Keysborough VIC 3173,720.0,5,2,2,House,spaciou bedroom famili home,212041566
1381,https://www.domain.com.au/1-117-argyle-street-fitzroy-vic-3065-16070963,1/117 Argyle Street Fitzroy VIC 3065,720.0,2,1,0,Townhouse,contemporari live heart,206071142
1382,https://www.domain.com.au/16-catherine-avenue-mount-waverley-vic-3149-16036461,16 Catherine Avenue Mount Waverley VIC 3149,720.0,4,2,0,House,delight larg famili home glen,212051324
1383,https://www.domain.com.au/1-32-railway-road-briar-hill-vic-3088-16070043,1/32 Railway Road Briar Hill VIC 3088,720.0,3,1,1,Townhouse,prestig appoint great posit,209011202
1384,https://www.domain.com.au/286a-balcombe-rd-beaumaris-vic-3193-16079394,286A Balcombe Rd Beaumaris VIC 3193,720.0,2,1,1,House,inspect detail pleas contact com,208011168
1385,https://www.domain.com.au/70-pilgrim-street-seddon-vic-3011-16073887,70 Pilgrim Street Seddon VIC 3011,715.0,3,1,0,House,modern home villag conveni,213031350
1386,https://www.domain.com.au/35a-sunray-avenue-cheltenham-vic-3192-14315423,35A Sunray Avenue Cheltenham VIC 3192,715.0,3,2,2,House,stylish well locat,208031188
1387,https://www.domain.com.au/6-percy-place-prahran-vic-3181-16047983,6 Percy Place Prahran VIC 3181,715.0,1,1,1,Apartment / Unit / Flat,place exclus new residenti develop,206061136
1388,https://www.domain.com.au/1-irving-street-niddrie-vic-3042-16016558,1 Irving Street Niddrie VIC 3042,710.0,3,2,1,House,impress tripl stori townhous,210011230
1389,https://www.domain.com.au/4-15-harding-avenue-bonbeach-vic-3196-15875116,4/15 Harding Avenue Bonbeach VIC 3196,710.0,2,1,1,Apartment / Unit / Flat,luxuri waterfront apart,208031186
1390,https://www.domain.com.au/18-st-leonards-road-ascot-vale-vic-3032-16057727,18 St Leonards Road Ascot Vale VIC 3032,710.0,2,2,1,House,move relax unwind,206031113
1391,https://www.domain.com.au/1-104-high-street-northcote-vic-3070-16051205,1/104 High Street Northcote VIC 3070,710.0,3,2,2,House,one wait,206021499
1392,https://www.domain.com.au/23-mill-avenue-yarraville-vic-3013-16051516,23 Mill Avenue Yarraville VIC 3013,710.0,3,1,0,House,total renov design home,213031352
1393,https://www.domain.com.au/33-loch-street-coburg-vic-3058-16078936,33 Loch Street Coburg VIC 3058,710.0,4,1,1,House,great lifestyl prize locat,206011498
1394,https://www.domain.com.au/7-237-balaclava-road-caulfield-north-vic-3161-16078540,7/237 Balaclava Road Caulfield North VIC 3161,710.0,2,1,2,Townhouse,renov beauti,208021177
1395,https://www.domain.com.au/23-dunbarton-drive-eltham-north-vic-3095-16065501,23 Dunbarton Drive Eltham North VIC 3095,710.0,3,2,2,House,modern sophist premium pocket,209011197
1396,https://www.domain.com.au/3-272-cotham-rd-kew-vic-3101-16030360,3/272 Cotham Rd Kew VIC 3101,710.0,3,2,2,Townhouse,refurbish doubl storey townhous,207011521
1397,https://www.domain.com.au/20-gladstone-avenue-northcote-vic-3070-15992512,20 Gladstone Avenue Northcote VIC 3070,705.0,3,1,1,House,two bedroom home conveni locat,206021500
1398,https://www.domain.com.au/107-john-street-williamstown-vic-3016-14580899,107 John Street Williamstown VIC 3016,700.0,4,3,3,House,doubl front delight,213021346
1399,https://www.domain.com.au/7-warren-court-mount-waverley-vic-3149-16076792,7 Warren Court Mount Waverley VIC 3149,700.0,4,2,2,House,easi life style,212051323
1400,https://www.domain.com.au/39-cecil-street-yarraville-vic-3013-16077470,39 Cecil Street Yarraville VIC 3013,700.0,3,2,0,House,architectur stun month leas,213031352
1401,https://www.domain.com.au/2-50-clyde-street-box-hill-north-vic-3129-16062494,2/50 Clyde Street Box Hill North VIC 3129,700.0,4,3,3,Townhouse,doubl stori townhous prime locat,207031164
1402,https://www.domain.com.au/10-ellesmere-ave-croydon-vic-3136-15845373,10 Ellesmere Ave Croydon VIC 3136,700.0,4,2,1,House,bedroom live area studi bedroom bathroom great locat,211031451
1403,https://www.domain.com.au/4-44-walsh-street-south-yarra-vic-3141-16041813,4/44 Walsh Street South Yarra VIC 3141,700.0,2,2,2,Apartment / Unit / Flat,art splendour blue chip locat,206041125
1404,https://www.domain.com.au/7-102-rennie-street-coburg-vic-3058-16051352,7/102 Rennie Street Coburg VIC 3058,700.0,4,1,2,Townhouse,architectur dream,206011497
1405,https://www.domain.com.au/3-03-269-stewart-st-brunswick-east-vic-3057-16069087,3.03/269 Stewart St Brunswick East VIC 3057,700.0,2,1,1,Apartment / Unit / Flat,brand new bedroom bathroom apart,206011106
1406,https://www.domain.com.au/36-cooloongatta-road-camberwell-vic-3124-15987027,36 Cooloongatta Road Camberwell VIC 3124,700.0,3,1,1,House,well locat famili home,207011149
1407,https://www.domain.com.au/5-tristram-ct-court-glen-waverley-vic-3150-16077478,5 Tristram Ct Court Glen Waverley VIC 3150,700.0,5,3,2,House,comfort famili home rent prime locat,212051321
1408,https://www.domain.com.au/7-1810-malvern-road-malvern-east-vic-3145-14612861,7/1810 Malvern Road Malvern East VIC 3145,700.0,3,2,2,Townhouse,eleg spaciou modern townhous video avail,208041195
1409,https://www.domain.com.au/1305-151-berkeley-street-melbourne-vic-3000-16010201,1305/151 Berkeley Street Melbourne VIC 3000,700.0,2,2,1,Apartment / Unit / Flat,stylish bedroom apart royal,206041117
1410,https://www.domain.com.au/2-4-rigby-street-carrum-vic-3197-16071352,2/4 Rigby Street Carrum VIC 3197,700.0,4,2,2,Apartment / Unit / Flat,wow factor,208031185
1411,https://www.domain.com.au/3-38-narong-road-caulfield-north-vic-3161-16056165,3/38 Narong Road Caulfield North VIC 3161,700.0,3,2,2,Townhouse,bright spaciou tranquil bedroom townhous,208021177
1412,https://www.domain.com.au/25-hull-street-richmond-vic-3121-16067586,25 Hull Street Richmond VIC 3121,700.0,1,1,1,Townhouse,extra spaciou live,206071518
1413,https://www.domain.com.au/4-woodward-street-springvale-vic-3171-16077724,4 Woodward Street Springvale VIC 3171,700.0,2,1,2,House,design famili,212041317
1414,https://www.domain.com.au/3-161-alexandra-avenue-toorak-vic-3142-16050198,3/161 Alexandra Avenue Toorak VIC 3142,700.0,3,2,1,Apartment / Unit / Flat,stylish secur sought locat,206061138
1415,https://www.domain.com.au/101-43-zetland-road-mont-albert-vic-3127-14320398,101/43 Zetland Road Mont Albert VIC 3127,700.0,3,1,2,Apartment / Unit / Flat,seren sophist,207031167
1416,https://www.domain.com.au/3413-22-24-jane-bell-lane-melbourne-vic-3000-16072727,3413/22-24 Jane Bell Lane Melbourne VIC 3000,700.0,2,2,1,Apartment / Unit / Flat,bright spaciou two bedroom apart superb locat,206041504
1417,https://www.domain.com.au/5-finucane-place-fawkner-vic-3060-16050483,5 Finucane Place Fawkner VIC 3060,700.0,3,1,2,House,grand home,210031237
1418,https://www.domain.com.au/617-highbury-road-burwood-east-vic-3151-15118457,617 Highbury Road Burwood East VIC 3151,700.0,3,2,2,House,spaciou bedroom plenti open area,207031166
1419,https://www.domain.com.au/2-777-canterbury-road-surrey-hills-vic-3127-15994547,2/777 Canterbury Road Surrey Hills VIC 3127,700.0,3,1,2,Apartment / Unit / Flat,stylish seclus,207031167
1420,https://www.domain.com.au/1602-228-la-trobe-street-melbourne-vic-3000-14896286,1602/228 La Trobe Street Melbourne VIC 3000,700.0,2,2,0,Apartment / Unit / Flat,two bed best locat,206041504
1421,https://www.domain.com.au/15-ruby-street-essendon-west-vic-3040-16047539,15 Ruby Street Essendon West VIC 3040,700.0,3,2,2,House,larg famili home sought locat,210011230
1422,https://www.domain.com.au/74-chirnside-street-kingsville-vic-3012-16072922,74 Chirnside Street Kingsville VIC 3012,700.0,3,2,1,House,one look,213031350
1423,https://www.domain.com.au/7-17-park-lane-south-yarra-vic-3141-13121209,7/17 Park Lane South Yarra VIC 3141,700.0,3,2,2,Townhouse,refurbish posit storey townhous,206041125
1424,https://www.domain.com.au/4-44-nonna-street-oakleigh-east-vic-3166-15477836,4/44 Nonna Street Oakleigh East VIC 3166,700.0,3,2,1,Townhouse,live grand scale,212051326
1425,https://www.domain.com.au/74-arnold-street-princes-hill-vic-3054-16075887,74 Arnold Street Princes Hill VIC 3054,700.0,3,1,0,House,prime princ hill locat,206071140
1426,https://www.domain.com.au/1-30-francis-clayton-vic-3168-15778927,1/30 Francis Clayton VIC 3168,700.0,3,1,3,Townhouse,new renov bedroom townhous everyth walk,212051568
1427,https://www.domain.com.au/14-brighton-street-flemington-vic-3031-16011243,14 Brighton Street Flemington VIC 3031,700.0,2,1,1,House,perfect famili home,206031115
1428,https://www.domain.com.au/1-431-albion-street-brunswick-west-vic-3055-14581173,1/431 Albion Street Brunswick West VIC 3055,700.0,3,2,2,Townhouse,architectur townhous west await,206011107
1429,https://www.domain.com.au/701-21-poplar-street-box-hill-vic-3128-14114830,701/21 Poplar Street Box Hill VIC 3128,700.0,2,2,1,Apartment / Unit / Flat,spaciou famili ideal tent hous view,207031163
